5.500000000000000000e+01,-8.764661099999999294e+01,4.186586099999999533e+01
5.600000000000000000e+01,-8.764444785000000593e+01,4.188871603999999849e+01
5.700000000000000000e+01,-8.764108795999999302e+01,4.186711778000000095e+01
5.800000000000000000e+01,-8.766891899999998827e+01,4.191785887000000344e+01
5.900000000000000000e+01,-8.762595500999999842e+01,4.186717300000000108e+01
6.000000000000000000e+01,-8.764942193000000259e+01,4.191057803000000348e+01
6.100000000000000000e+01,-8.767255199999999604e+01,4.190765499999999832e+01
6.200000000000000000e+01,-8.761883464999999660e+01,4.185137516999999718e+01
6.600000000000000000e+01,-8.764138230999999735e+01,4.188583273999999790e+01
6.700000000000000000e+01,-8.765370803999999794e+01,4.192560188000000210e+01
6.800000000000000000e+01,-8.764079499999999712e+01,4.187588499999999669e+01
6.900000000000000000e+01,-8.767769192999999461e+01,4.190939601000000181e+01
7.100000000000000000e+01,-8.765230486000000099e+01,4.188548330999999791e+01
7.200000000000000000e+01,-8.762772918999999661e+01,4.186012138000000249e+01
7.300000000000000000e+01,-8.764274600000000248e+01,4.188042199999999582e+01
7.400000000000000000e+01,-8.764185116000000164e+01,4.189384315000000214e+01
7.500000000000000000e+01,-8.763997111999999845e+01,4.187811420999999967e+01
7.600000000000000000e+01,-8.761696999999999491e+01,4.188105000000000189e+01
7.700000000000000000e+01,-8.764127743000000237e+01,4.188158239999999921e+01
8.000000000000000000e+01,-8.765475200000000200e+01,4.188148699999999991e+01
8.100000000000000000e+01,-8.763018300000000238e+01,4.188433700000000215e+01
8.400000000000000000e+01,-8.764872700000000805e+01,4.189173300000000211e+01
8.500000000000000000e+01,-8.762377664000000266e+01,4.190096039000000161e+01
8.600000000000000000e+01,-8.766098386000000175e+01,4.189637336999999917e+01
8.700000000000000000e+01,-8.765840425999999752e+01,4.192556257999999758e+01
8.800000000000000000e+01,-8.765568799999999783e+01,4.188396999999999792e+01
9.000000000000000000e+01,-8.762408431999999436e+01,4.188103170000000119e+01
9.100000000000000000e+01,-8.764116999999998825e+01,4.188337999999999539e+01
9.200000000000000000e+01,-8.765344899999999484e+01,4.189455600000000146e+01
9.300000000000000000e+01,-8.765285500000000241e+01,4.191368800000000050e+01
9.400000000000000000e+01,-8.763811599999999657e+01,4.191827299999999923e+01
9.700000000000000000e+01,-8.761775899999999240e+01,4.186521199999999965e+01
9.800000000000000000e+01,-8.763253000000000270e+01,4.188266399999999834e+01
9.900000000000000000e+01,-8.761449199999999848e+01,4.189256999999999920e+01
1.000000000000000000e+02,-8.763639000000000578e+01,4.188824300000000278e+01
1.060000000000000000e+02,-8.762872199999999623e+01,4.189744799999999714e+01
1.080000000000000000e+02,-8.764664000000000499e+01,4.187183999999999884e+01
1.090000000000000000e+02,-8.764979999999999905e+01,4.187449999999999761e+01
1.100000000000000000e+02,-8.762862300000000459e+01,4.189397499999999752e+01
1.110000000000000000e+02,-8.763843699999999615e+01,4.189466600000000085e+01
1.120000000000000000e+02,-8.764868400000000292e+01,4.188407800000000236e+01
1.130000000000000000e+02,-8.765221999999999980e+01,4.191844000000000392e+01
1.140000000000000000e+02,-8.765444999999999709e+01,4.194688000000000017e+01
1.150000000000000000e+02,-8.765356599999999787e+01,4.193625300000000067e+01
1.160000000000000000e+02,-8.768705099999999675e+01,4.191553300000000348e+01
1.170000000000000000e+02,-8.765304000000000428e+01,4.194017999999999802e+01
1.180000000000000000e+02,-8.763861800000000812e+01,4.191057899999999847e+01
1.190000000000000000e+02,-8.766731999999998948e+01,4.188541000000000025e+01
1.200000000000000000e+02,-8.763193699999999353e+01,4.185456400000000343e+01
1.210000000000000000e+02,-8.759036800000001222e+01,4.180256200000000177e+01
1.220000000000000000e+02,-8.767328000000000543e+01,4.187500999999999607e+01
1.230000000000000000e+02,-8.769715300000000013e+01,4.192269500000000448e+01
1.240000000000000000e+02,-8.767572599999999738e+01,4.185504799999999648e+01
1.260000000000000000e+02,-8.763184100000000853e+01,4.191179100000000091e+01
1.270000000000000000e+02,-8.764925999999999817e+01,4.192590500000000020e+01
1.280000000000000000e+02,-8.767721999999999127e+01,4.189576900000000137e+01
1.290000000000000000e+02,-8.766153500000000065e+01,4.185755600000000243e+01
1.300000000000000000e+02,-8.767695000000000505e+01,4.190330999999999761e+01
1.310000000000000000e+02,-8.766838500000000067e+01,4.193936500000000223e+01
1.320000000000000000e+02,-8.763171499999999980e+01,4.184923700000000224e+01
1.340000000000000000e+02,-8.764963299999999435e+01,4.187774900000000144e+01
1.350000000000000000e+02,-8.764664999999999395e+01,4.185378000000000043e+01
1.360000000000000000e+02,-8.765695900000000051e+01,4.186505400000000066e+01
1.370000000000000000e+02,-8.765106199999999603e+01,4.186237799999999964e+01
1.380000000000000000e+02,-8.764050000000000296e+01,4.190450900000000445e+01
1.400000000000000000e+02,-8.762992800000000670e+01,4.189900699999999745e+01
1.410000000000000000e+02,-8.763460000000000605e+01,4.191568900000000042e+01
1.430000000000000000e+02,-8.763854000000000610e+01,4.192197000000000173e+01
1.440000000000000000e+02,-8.764400999999999442e+01,4.192175000000000296e+01
1.460000000000000000e+02,-8.766200699999998847e+01,4.187794500000000397e+01
1.470000000000000000e+02,-8.762248000000001014e+01,4.184570000000000078e+01
1.480000000000000000e+02,-8.762581299999999374e+01,4.183473400000000453e+01
1.490000000000000000e+02,-8.761793000000000120e+01,4.183489999999999753e+01
1.500000000000000000e+02,-8.760821800000000792e+01,4.183855599999999697e+01
1.520000000000000000e+02,-8.765861700000000667e+01,4.193222500000000252e+01
1.530000000000000000e+02,-8.766370000000000573e+01,4.193583999999999889e+01
1.540000000000000000e+02,-8.766378000000000270e+01,4.193948999999999927e+01
1.560000000000000000e+02,-8.764753865999999505e+01,4.193649682000000212e+01
1.570000000000000000e+02,-8.763679399999999475e+01,4.193666900000000197e+01
1.580000000000000000e+02,-8.768139100000000496e+01,4.191261599999999987e+01
1.590000000000000000e+02,-8.768585400000000618e+01,4.190778099999999995e+01
1.600000000000000000e+02,-8.768955600000001027e+01,4.191053499999999588e+01
1.620000000000000000e+02,-8.767841999999998848e+01,4.193587999999999738e+01
1.630000000000000000e+02,-8.767078999999999667e+01,4.193186000000000035e+01
1.640000000000000000e+02,-8.763549999999999329e+01,4.188583700000000221e+01
1.650000000000000000e+02,-8.765774999999999295e+01,4.194892999999999716e+01
1.660000000000000000e+02,-8.766850699999999108e+01,4.192882999999999782e+01
1.670000000000000000e+02,-8.767564000000000135e+01,4.184920000000000329e+01
1.680000000000000000e+02,-8.762372700000000236e+01,4.186405900000000457e+01
1.690000000000000000e+02,-8.763956600000000208e+01,4.187433699999999703e+01
1.700000000000000000e+02,-8.764082600000000411e+01,4.185795000000000243e+01
1.710000000000000000e+02,-8.765412700000000257e+01,4.185513600000000167e+01
1.730000000000000000e+02,-8.762174300000000926e+01,4.189690999999999832e+01
1.740000000000000000e+02,-8.763983299999999588e+01,4.188209099999999552e+01
1.750000000000000000e+02,-8.763352299999999673e+01,4.187237299999999607e+01
1.760000000000000000e+02,-8.763125300000000095e+01,4.190323300000000017e+01
1.770000000000000000e+02,-8.763083399999999301e+01,4.192627699999999891e+01
1.780000000000000000e+02,-8.762754200000000537e+01,4.185659400000000119e+01
1.790000000000000000e+02,-8.761615000000000464e+01,4.182255999999999574e+01
1.810000000000000000e+02,-8.763205999999999563e+01,4.189074899999999957e+01
1.830000000000000000e+02,-8.767723399999999856e+01,4.189971400000000301e+01
1.840000000000000000e+02,-8.762687999999999988e+01,4.183104000000000156e+01
1.850000000000000000e+02,-8.769139200000000756e+01,4.191774099999999947e+01
1.860000000000000000e+02,-8.765875099999999520e+01,4.189179500000000189e+01
1.880000000000000000e+02,-8.766580000000000439e+01,4.192532999999999532e+01
1.900000000000000000e+02,-8.766316999999999382e+01,4.192887999999999948e+01
1.910000000000000000e+02,-8.763946999999998866e+01,4.188069999999999737e+01
1.920000000000000000e+02,-8.764001500000000533e+01,4.187922999999999973e+01
1.930000000000000000e+02,-8.762693799999999555e+01,4.184170699999999954e+01
1.940000000000000000e+02,-8.762775000000000603e+01,4.188715499999999992e+01
1.950000000000000000e+02,-8.762076999999999316e+01,4.188530000000000086e+01
1.960000000000000000e+02,-8.762199400000000082e+01,4.188987500000000352e+01
1.970000000000000000e+02,-8.762512499999999704e+01,4.188213400000000064e+01
1.980000000000000000e+02,-8.764780000000000371e+01,4.188174999999999670e+01
1.990000000000000000e+02,-8.762693699999999808e+01,4.189173800000000369e+01
2.000000000000000000e+02,-8.761627900000000579e+01,4.180985100000000187e+01
2.010000000000000000e+02,-8.762160000000000082e+01,4.182168000000000063e+01
2.020000000000000000e+02,-8.764627699999999777e+01,4.185749899999999712e+01
2.030000000000000000e+02,-8.768524299999999982e+01,4.185394000000000148e+01
2.040000000000000000e+02,-8.761936000000000035e+01,4.179509999999999792e+01
2.050000000000000000e+02,-8.766874500000000126e+01,4.185790099999999825e+01
2.060000000000000000e+02,-8.764679499999999734e+01,4.184720300000000037e+01
2.070000000000000000e+02,-8.764536800000000483e+01,4.184357999999999578e+01
2.080000000000000000e+02,-8.766589700000000107e+01,4.185380999999999574e+01
2.090000000000000000e+02,-8.764059100000000058e+01,4.184952700000000192e+01
2.100000000000000000e+02,-8.766776999999999020e+01,4.190345599999999848e+01
2.110000000000000000e+02,-8.762266300000000285e+01,4.189444799999999702e+01
2.120000000000000000e+02,-8.763398499999999558e+01,4.189223799999999898e+01
2.130000000000000000e+02,-8.768240000000000123e+01,4.191065199999999891e+01
2.140000000000000000e+02,-8.767685999999999069e+01,4.189122000000000412e+01
2.150000000000000000e+02,-8.767493000000000336e+01,4.188137000000000398e+01
2.160000000000000000e+02,-8.769747399999999971e+01,4.190302899999999653e+01
2.170000000000000000e+02,-8.765600100000000339e+01,4.188677299999999804e+01
2.180000000000000000e+02,-8.763387900000000741e+01,4.185680200000000184e+01
2.190000000000000000e+02,-8.767741099999999221e+01,4.191602699999999970e+01
2.200000000000000000e+02,-8.764238500000000442e+01,4.193262000000000000e+01
2.220000000000000000e+02,-8.769303299999999979e+01,4.192019499999999965e+01
2.230000000000000000e+02,-8.765693600000000174e+01,4.191821599999999393e+01
2.240000000000000000e+02,-8.764884000000000697e+01,4.191377800000000065e+01
2.250000000000000000e+02,-8.764883000000000379e+01,4.191993599999999986e+01
2.260000000000000000e+02,-8.765886500000000581e+01,4.193974299999999999e+01
2.270000000000000000e+02,-8.766393999999999664e+01,4.194814999999999827e+01
2.280000000000000000e+02,-8.767849999999999966e+01,4.194060000000000343e+01
2.290000000000000000e+02,-8.766401999999999362e+01,4.194373900000000077e+01
2.300000000000000000e+02,-8.767096999999999696e+01,4.194333999999999918e+01
2.310000000000000000e+02,-8.765464000000000055e+01,4.196166999999999803e+01
2.320000000000000000e+02,-8.764541599999999733e+01,4.194783599999999524e+01
2.330000000000000000e+02,-8.765114799999999207e+01,4.188300399999999968e+01
2.340000000000000000e+02,-8.766603600000000540e+01,4.196158799999999900e+01
2.360000000000000000e+02,-8.763851700000000733e+01,4.190757599999999883e+01
2.370000000000000000e+02,-8.761700000000000443e+01,4.184205200000000247e+01
2.380000000000000000e+02,-8.767410100000000739e+01,4.196162600000000253e+01
2.390000000000000000e+02,-8.768848699999999496e+01,4.196655499999999961e+01
2.400000000000000000e+02,-8.765460099999999954e+01,4.195434000000000196e+01
2.410000000000000000e+02,-8.765103000000000577e+01,4.187173699999999599e+01
2.420000000000000000e+02,-8.767902800000000241e+01,4.196709400000000301e+01
2.430000000000000000e+02,-8.768414599999999837e+01,4.196239099999999667e+01
2.440000000000000000e+02,-8.767392999999999859e+01,4.195468999999999937e+01
2.450000000000000000e+02,-8.764960299999999904e+01,4.196100399999999553e+01
2.460000000000000000e+02,-8.766886900000000082e+01,4.195606099999999827e+01
2.470000000000000000e+02,-8.758071499999999787e+01,4.179521199999999936e+01
2.480000000000000000e+02,-8.759647099999999398e+01,4.179526400000000308e+01
2.490000000000000000e+02,-8.763818100000000300e+01,4.196398200000000145e+01
2.500000000000000000e+02,-8.766980699999999160e+01,4.193608300000000355e+01
2.510000000000000000e+02,-8.765000100000000316e+01,4.196796799999999905e+01
2.520000000000000000e+02,-8.759938299999998890e+01,4.180983499999999964e+01
2.530000000000000000e+02,-8.765885699999999758e+01,4.196887299999999499e+01
2.540000000000000000e+02,-8.764804300000000126e+01,4.195438299999999998e+01
2.550000000000000000e+02,-8.762304100000000062e+01,4.186788800000000066e+01
2.560000000000000000e+02,-8.764999300000000915e+01,4.195283299999999826e+01
2.570000000000000000e+02,-8.767511199999999860e+01,4.194910999999999746e+01
2.580000000000000000e+02,-8.768512599999999679e+01,4.193058400000000319e+01
2.590000000000000000e+02,-8.769723000000000468e+01,4.191855000000000331e+01
2.600000000000000000e+02,-8.770785699999998997e+01,4.192956699999999870e+01
2.610000000000000000e+02,-8.766988600000000531e+01,4.187151400000000478e+01
2.620000000000000000e+02,-8.764580100000000584e+01,4.182707100000000366e+01
2.630000000000000000e+02,-8.761353299999998967e+01,4.183620799999999917e+01
2.640000000000000000e+02,-8.762269399999999564e+01,4.188686099999999612e+01
2.650000000000000000e+02,-8.760710000000000264e+01,4.182298499999999564e+01
2.670000000000000000e+02,-8.759187500000000171e+01,4.180944300000000169e+01
2.680000000000000000e+02,-8.762680400000000702e+01,4.191172199999999748e+01
2.710000000000000000e+02,-8.760658199999998885e+01,4.181649900000000031e+01
2.720000000000000000e+02,-8.762185699999999144e+01,4.183884199999999964e+01
2.730000000000000000e+02,-8.762363299999999811e+01,4.185793699999999973e+01
2.740000000000000000e+02,-8.765662500000000534e+01,4.186126699999999801e+01
2.750000000000000000e+02,-8.766650699999999574e+01,4.186523400000000095e+01
2.760000000000000000e+02,-8.769719999999999516e+01,4.191044000000000125e+01
2.770000000000000000e+02,-8.766661100000000317e+01,4.189107199999999409e+01
2.780000000000000000e+02,-8.764128999999999792e+01,4.183062899999999473e+01
2.790000000000000000e+02,-8.764717199999999764e+01,4.183066099999999921e+01
2.800000000000000000e+02,-8.765113999999999805e+01,4.183780000000000143e+01
2.810000000000000000e+02,-8.768510899999999708e+01,4.184846999999999895e+01
2.820000000000000000e+02,-8.764692999999999756e+01,4.186457999999999657e+01
2.830000000000000000e+02,-8.763198500000000024e+01,4.187817000000000434e+01
2.840000000000000000e+02,-8.762408000000000641e+01,4.187785000000000224e+01
2.850000000000000000e+02,-8.767203000000000657e+01,4.189112999999999687e+01
2.860000000000000000e+02,-8.763479300000000194e+01,4.187872399999999828e+01
2.870000000000000000e+02,-8.763518499999999278e+01,4.188113099999999633e+01
2.880000000000000000e+02,-8.764368000000000336e+01,4.191797000000000395e+01
2.890000000000000000e+02,-8.763466400000000078e+01,4.191220200000000062e+01
2.900000000000000000e+02,-8.770732199999999068e+01,4.192152500000000259e+01
2.910000000000000000e+02,-8.763483000000000800e+01,4.190672399999999698e+01
2.920000000000000000e+02,-8.766419899999999643e+01,4.195708100000000229e+01
2.930000000000000000e+02,-8.765877399999999398e+01,4.196528699999999645e+01
2.940000000000000000e+02,-8.765975300000000914e+01,4.197835300000000558e+01
2.950000000000000000e+02,-8.765963700000000358e+01,4.197297199999999862e+01
2.960000000000000000e+02,-8.764545099999999422e+01,4.194010600000000011e+01
2.970000000000000000e+02,-8.767138699999999574e+01,4.196150699999999745e+01
2.980000000000000000e+02,-8.767925900000000183e+01,4.195592700000000264e+01
2.990000000000000000e+02,-8.764891699999999730e+01,4.194366199999999623e+01
3.000000000000000000e+02,-8.764409399999999550e+01,4.193773900000000054e+01
3.010000000000000000e+02,-8.763150100000000009e+01,4.190799299999999761e+01
3.020000000000000000e+02,-8.765383299999999167e+01,4.192871199999999732e+01
3.030000000000000000e+02,-8.764598000000000866e+01,4.194551200000000080e+01
3.040000000000000000e+02,-8.764963399999999183e+01,4.194933300000000287e+01
3.050000000000000000e+02,-8.768727499999999964e+01,4.190289299999999884e+01
3.060000000000000000e+02,-8.765422999999999831e+01,4.195839999999999748e+01
3.070000000000000000e+02,-8.766325700000000154e+01,4.192100399999999638e+01
3.080000000000000000e+02,-8.767961800000000494e+01,4.194340300000000354e+01
3.090000000000000000e+02,-8.768243699999999308e+01,4.191780500000000131e+01
3.100000000000000000e+02,-8.767785500000000809e+01,4.192008200000000073e+01
3.110000000000000000e+02,-8.768650999999999840e+01,4.196582999999999686e+01
3.120000000000000000e+02,-8.764951899999999796e+01,4.195787899999999837e+01
3.130000000000000000e+02,-8.763897299999999291e+01,4.192585800000000518e+01
3.140000000000000000e+02,-8.767356700000000558e+01,4.195792099999999891e+01
3.150000000000000000e+02,-8.768277900000001068e+01,4.190671700000000044e+01
3.160000000000000000e+02,-8.767925799999999015e+01,4.196325000000000216e+01
3.170000000000000000e+02,-8.767104499999999234e+01,4.186915399999999465e+01
3.180000000000000000e+02,-8.766435799999999290e+01,4.195417700000000139e+01
3.190000000000000000e+02,-8.766593899999999451e+01,4.193259499999999917e+01
3.200000000000000000e+02,-8.766150100000000123e+01,4.187218699999999671e+01
3.210000000000000000e+02,-8.762610600000000716e+01,4.187196199999999635e+01
3.220000000000000000e+02,-8.759474699999999814e+01,4.179956800000000072e+01
3.230000000000000000e+02,-8.765469099999999969e+01,4.196951699999999619e+01
3.240000000000000000e+02,-8.763874200000000769e+01,4.193131999999999948e+01
3.250000000000000000e+02,-8.766836500000000854e+01,4.197338500000000039e+01
3.260000000000000000e+02,-8.766742899999999850e+01,4.196709600000000506e+01
3.270000000000000000e+02,-8.765371400000000790e+01,4.192168699999999859e+01
3.280000000000000000e+02,-8.760133399999999426e+01,4.178874600000000328e+01
3.290000000000000000e+02,-8.763625000000000398e+01,4.193268400000000184e+01
3.300000000000000000e+02,-8.767330799999999158e+01,4.194617600000000124e+01
3.310000000000000000e+02,-8.764856800000001158e+01,4.190854000000000212e+01
3.320000000000000000e+02,-8.764874700000000018e+01,4.193334099999999864e+01
3.330000000000000000e+02,-8.766725200000000484e+01,4.190706600000000037e+01
3.340000000000000000e+02,-8.763919200000000842e+01,4.194077500000000214e+01
3.350000000000000000e+02,-8.761803399999999442e+01,4.183137899999999831e+01
3.360000000000000000e+02,-8.760675500000000682e+01,4.180985499999999888e+01
3.370000000000000000e+02,-8.763093100000000391e+01,4.189654399999999868e+01
3.380000000000000000e+02,-8.761940699999999538e+01,4.185761099999999857e+01
3.390000000000000000e+02,-8.764514300000000446e+01,4.183819799999999844e+01
3.400000000000000000e+02,-8.764311800000000119e+01,4.192954600000000198e+01
3.410000000000000000e+02,-8.760726700000000733e+01,4.186609500000000139e+01
3.420000000000000000e+02,-8.767368799999999851e+01,4.187126200000000154e+01
3.430000000000000000e+02,-8.765897099999999398e+01,4.192888699999999602e+01
3.440000000000000000e+02,-8.767633499999999458e+01,4.196864099999999809e+01
3.450000000000000000e+02,-8.758778199999999003e+01,4.179324199999999934e+01
3.460000000000000000e+02,-8.766120600000000707e+01,4.188282999999999845e+01
3.470000000000000000e+02,-8.766870000000000118e+01,4.195068700000000206e+01
3.480000000000000000e+02,-8.769544499999999232e+01,4.185401599999999434e+01
3.490000000000000000e+02,-8.764907700000000546e+01,4.192914299999999628e+01
3.500000000000000000e+02,-8.766774699999999143e+01,4.189596599999999427e+01
3.510000000000000000e+02,-8.760661500000000501e+01,4.180303800000000081e+01
